,name,address,postal_code,stars,crunchy,morning,fishy,nightlife,hearty,meaty,homey,fresh,flavorful,categories,top_10_words
327,Solly Pizza,8108 Bustleton Ave,19152.0,4.0,0.907979636142148,0.4142245386367351,0.2591407907636437,0.4705412513045724,0.2958165777427606,0.5071588089904242,0.500549978808815,0.5039932065395067,0.5385673385158596,Restaurants|Pizza,pizza; delivery; que; wings; stromboli; es; northeast; upside; bustleton; whiz
328,Jones,700 Chestnut St,19106.0,3.5,0.0608979872024349,0.4426249952617169,0.15484840909495,0.3169744438032106,0.2510161548343658,0.6609583419670084,0.6669913070006742,0.4832852040086864,0.6281879410051122,American (New)|Restaurants|Southern|Diners|American (Traditional),jones; brunch; starr; waffles; mac; comfort; monkey; dinner; tots; meatloaf
329,Applebee's Grill + Bar,2535-37 Castor Ave,19134.0,2.5,0.0872874466258189,0.3712517070101599,0.2470554817014721,0.4797069229078889,0.2195276477313093,0.5689990978617043,0.6865189136930411,0.2260882875385726,0.3539617759068454,Bars|Fast Food|Sports Bars|Chicken Wings|Restaurants|Steakhouses|Nightlife|American (Traditional)|Burgers,applebee; applebees; server; waitress; drinks; table; manager; bar; waiter; chain
330,Bottom of the Sea,714 South St,19147.0,3.0,0.1797095567534317,0.4012033958399443,0.2482380983721245,0.4890922853628535,0.2634439087277211,0.5102358758557947,0.2795086000432584,0.2199408941975636,0.278141057026804,Seafood|Restaurants,seafood; crab; butter; legs; fried; oil; shrimp; corn; garlic; cob
331,LaScala's,615 Chestnut St,19106.0,3.5,0.2217557052127635,0.2708042598489149,0.1693208595132562,0.1981470360362062,0.3090895492888763,0.5394190563571849,0.3338518836917739,0.487264765018605,0.3093041235884026,Pizza|Restaurants|Italian|Salad,pizza; pasta; italian; dinner; waiter; rigatoni; server; table; bread; seafood
332,Fabio's Chicken Restaurant Takeout,4805 N Front St,19120.0,4.5,0.1861755674568504,0.4087905654355155,0.1370227681943913,0.513802748766728,0.3378593772629836,0.4960931388861195,0.3657224198394062,0.4951216047360448,0.5781587317178924,Latin American|Restaurants|Chicken Wings,muy; que; en; es; comida; plantains; el; soup; su; la
333,Little Kitchen,5000 City Line Ave,19131.0,2.5,0.2077371007888228,0.0891656579720702,0.4988149783040876,0.4155247399910747,0.1517618414639447,0.4196407045200368,0.7636470780001162,0.5680153060873853,0.4287799672456577,Thai|Restaurants|Japanese|Chinese,sushi; chinese; thai; pad; delivery; japanese; kitchen; sesame; soup; tso
334,Parada Maimon,345 N 12th St,19107.0,4.5,0.1422594153697262,0.3274937232562693,0.0558290013907439,0.4557056100578889,0.2710399191238187,0.5254924440953848,0.4871903360162199,0.510750124531145,0.6552759146325969,Latin American|Caribbean|Dominican|Mexican|Restaurants,plantains; rice; beans; yellow; stew; owner; spanish; pork; goat; delivery
335,Frog at the Yard,16th & Flagship Dr Bldg 543,19112.0,3.5,0.3303208936762494,0.5558046233923555,0.3779498142147929,0.3843943015342862,0.3133156620247139,0.4788120915617565,0.3467409064993271,0.6247010303302796,0.4680396455646066,American (Traditional)|Coffee & Tea|Restaurants|Food,navy; cafeteria; stations; yard; urban; frog; pizza; parking; salads; dessert
336,Stella Sera,8630 Germantown Ave,19118.0,4.0,0.0902554521174713,0.2928679233719927,0.1361925931402466,0.1673642906994774,0.3722841649568578,0.5514105311523322,0.1277735485657153,0.4346525704188828,0.2747261036503507,Italian|Restaurants,stella; pasta; italian; byob; gnocchi; chestnut; hill; wine; reservation; bolognese
337,Nauti Mermaid Crab House,110 Chestnut St,19106.0,4.0,0.0957832661982472,0.3907725251110882,0.2898718360532518,0.4815597482502806,0.2576341610309777,0.5189867044973147,0.4225541219618139,0.2587672277665058,0.3376377812076198,Restaurants|Seafood|Piano Bars|Nightlife,crabs; crab; oysters; piano; shrimp; fries; cakes; seafood; drinks; blue
338,Goree,5514 Rising Sun Ave,19120.0,3.5,0.2078504716545622,0.4332428220277686,0.1883740914396041,0.4878965460599535,0.2888813452062849,0.4909679523903923,0.3242240134372838,0.3295065972202312,0.5525988724997225,Imported Food|Specialty Food|Food|Ethnic Food|Restaurants|Halal|Senegalese|African,african; leaf; cous; southwest; halal; plantains; greens; cuisine; rice; lamb
339,Trattoria Carina,2201 Spruce St,19103.0,4.5,0.0815432410118482,0.3275880420947989,0.1268579850175899,0.1532529759746198,0.3622940753054615,0.5523886997840491,0.1629331523567509,0.4952272244088677,0.3342749584775016,Restaurants|American (Traditional)|Italian,pasta; italian; pepe; meatballs; bolognese; crab; tagliatelle; pesto; byob; octopus
340,Al's Italiano Pizzeria & Ristorante,8202 Roosevelt Blvd,19152.0,3.5,0.6901050352655745,0.4390920860762812,0.2474674747029618,0.4702890546256524,0.2457858190505314,0.5629624779407482,0.4817769035780403,0.4702189178873434,0.4701738893477599,Delis|Sandwiches|Restaurants|Pizza|Desserts|Italian|Food,pizza; acme; wings; hated; coupons; solve; northeast; fries; news; sandwich
341,Smokey Pint,2549 Orthodox St,19137.0,4.0,0.1982688432300226,0.5724081612055382,0.288327438772039,0.7520766177436559,0.4262085888618315,0.5656892308772564,0.3428841034121575,0.6170701570394295,0.6287428084732359,Beer Bar|Nightlife|Comfort Food|Restaurants|Bars|Barbeque,ribs; beer; smokey; tacos; bbq; pint; mac; selection; barbecue; slaw
342,Casselli's Ristorante,7620 Ridge Ave,19128.0,3.5,0.144621323386783,0.3497713270088823,0.1713266872821512,0.2790791299583015,0.2933023179605508,0.5606624080965179,0.1880083622806669,0.4389135607767196,0.202317875269691,Restaurants|Italian,italian; singer; opera; crab; pasta; roxborough; soup; salad; entertainment; specials
343,Lee's Breakfast,3152 N Broad St,19132.0,4.0,0.2538812151290228,0.6965639222681067,0.2866652446260831,0.394325734353222,0.2489322087706331,0.5357885422892609,0.5634881043434864,0.3921540717762775,0.403254447911927,Breakfast & Brunch|Restaurants,lee; breakfast; hash; sausage; school; rude; toast; question; kaiser; eggs
344,Boricua Restaurant,1149 N 3rd St,19123.0,5.0,0.1779731658410415,0.3912692005481855,0.113491729759481,0.4605846006811613,0.3162668938974899,0.5250429608953052,0.3038794052563008,0.502437579815869,0.6399909908504344,Caribbean|Spanish|Puerto Rican|Latin American|Restaurants,rican; puerto; rice; pollo; potato; salad; pr; pork; platter; spanish
345,Bonks Bar,3467 Richmond St,19134.0,4.0,0.1473280187618821,0.5049443192232715,0.3859582304672333,0.7406470793094333,0.1773496253464808,0.5378249090037253,0.4001377410868987,0.5252162477712561,0.5258130448654939,Seafood|Nightlife|Bars|American (Traditional)|Restaurants,crabs; crab; richmond; port; fries; beer; bar; bartender; karaoke; bobby
346,Brindle Cafe,221 E Girard Ave,19125.0,3.0,0.2141274945069228,0.6297804731435405,0.2681782016245994,0.3393517247387999,0.3178306910771985,0.4154893615985707,0.3656951274614931,0.3932807738781602,0.4251349193926751,Sandwiches|Restaurants|American (New),fishtown; owner; coffee; ugly; ha; dogs; clue; hours; byo; mans
347,Master Wok,1934 Liacouras Walk,19122.0,3.5,0.2138159231211673,0.323304984758248,0.1106581721376536,0.6624691451879756,0.1040526257223904,0.3260752611725728,0.6530073441825065,0.5874013568491044,0.4132705431471371,Chinese|Restaurants,chinese; tso; rice; court; general; shoe; leather; wok; liberty; panda
348,Tandoori Of India,1100 Jackson St,19148.0,4.0,0.2098008115298145,0.3078560598367533,0.0594322652367216,0.5145301805283514,0.2423817346933487,0.5003050680457405,0.2925113927883223,0.2839564245222863,0.8688720974231701,Indian|Venues & Event Spaces|Desserts|Food|Salad|Halal|Event Planning & Services|Restaurants,naan; indian; masala; tikka; tandoori; samosa; lamb; samosas; delivery; india
349,Ace of Steaks,3020 S Broad St,19145.0,4.5,0.3453346911459921,0.6282252324582573,0.2458510291324224,0.5473745616996998,0.1924806923604133,0.9101524074151568,0.4103143332630779,0.6018585605384086,0.3298198007070649,Restaurants|Cheesesteaks|Sandwiches|Burgers,cheesesteak; ace; steak; steaks; whiz; sandwich; chop; bread; fries; sandwiches
350,Sorrento's Pizza,1624 W Olney Ave,19141.0,2.5,0.6489408982302324,0.4072592048768034,0.2289542944958845,0.5010613722201961,0.201050986408891,0.6067521652065613,0.657284226902093,0.3091670188808624,0.4889318222052894,Restaurants|Pizza,pizza; refund; manager; salad; delivery; fries; driver; called; refunded; ordering
351,Rotten Ralph's,201 Chestnut St,19106.0,2.5,0.0979821895582576,0.4776094349659468,0.3924171204061201,0.6706149426502251,0.1662380109997808,0.5273830826847947,0.6078152062832461,0.4276399284935684,0.3803294967279318,Nightlife|Restaurants|American (Traditional)|Pubs|Bars,rotten; ralph; bar; bartender; waitress; beer; drinks; upstairs; fries; manager
352,Swiss Haus Cafe & Pastry Bar,1740 Sansom St,19103.0,4.0,0.2268347108520993,0.6363805917044562,0.272675149212406,0.3478332415462268,0.3364782220885966,0.3836941168911608,0.1326577844739343,0.2564957712565884,0.3118097194535159,Bakeries|Kosher|Food|Restaurants|Coffee & Tea,cake; swiss; bakery; cookies; chocolate; cakes; hazelnut; cookie; pastries; birthday
353,La Colombe Coffee,130 S 19th St,19103.0,4.0,0.1937019637447492,0.9352633053607564,0.3279919487886417,0.0889276857971064,0.3154111366733629,0.0352541412209588,0.5606048486332029,0.3804053719576681,0.6477026936197621,Restaurants|Food|Coffee & Tea,coffee; colombe; la; latte; baristas; wifi; espresso; draft; location; milk
354,Red Owl Tavern,433 Chestnut St,19106.0,3.5,0.0265333211120648,0.4901849674754168,0.2743022979300945,0.3315786079093722,0.2387360769854103,0.550815890659448,0.6025067561158336,0.4956833356498414,0.5196345118892521,Breakfast & Brunch|American (New)|Restaurants,hotel; tavern; bar; red; brunch; independence; drinks; breakfast; burger; table
355,La Fonda De Teresita,1446 S 8th St,19147.0,4.0,0.1999622553092078,0.4571417897846875,0.1368692005522155,0.7314065948804561,0.834297867597872,0.5501986984715306,0.8184467078695236,0.481599789603631,0.3999331589856645,Mexican|Restaurants,tacos; mexican; enchiladas; pastor; nachos; cactus; burrito; authentic; al; que
356,Arbys Roast Beef,2560 Aramingo Ave,19125.0,2.5,0.2630510522567209,0.571419623883496,0.2631520657642315,0.5337635400911404,0.1986746743430441,0.616560560934909,0.4946389318209397,0.3992586083470876,0.3996348730331587,Sandwiches|American (Traditional)|Fast Food|Restaurants,curly; fries; slider; fast; roast; senior; beef; interact; drive; management
357,Mike's Hot Dog Cart,24th & Passyunk Ave,19146.0,5.0,0.2898889390772292,0.6011743559595669,0.3045005177722552,0.5887134513142845,0.2877284970754756,0.5015436530174332,0.2745140153419251,0.3355381586386921,0.3658757192745275,Food Stands|Restaurants,mike; relish; cart; sausages; dog; sausage; dogs; hotdogs; line; truck
358,College Pizza/College Cafe,4145 Chestnut St,19104.0,3.0,0.7004849957917841,0.4971286572202273,0.3495422851264394,0.4846632702321395,0.3358642390972544,0.3554064011293203,0.2820443001842496,0.4798119942277736,0.4285190266112398,Pizza|Restaurants,pizza; college; sub; student; insanity; bowling; housing; late; temporary; door
359,Burger Lane,2805 N 22nd St,19132.0,2.0,0.2669250854293731,0.5645436752121457,0.2814209091029966,0.6407298834687433,0.198605722546593,0.7011590595294328,0.4406134918735641,0.299528627616162,0.6536485990385403,Restaurants|Burgers,burger; lane; texas; milkshake; rings; onion; mines; toast; burnt; fries
360,Ricky Cafe,2-4 N 32nd St,19104.0,4.0,0.2544717043512399,0.5685972364991113,0.1958971913586343,0.5587987929989673,0.23748345544704,0.4403815043957426,0.4418924908942007,0.5421548191746987,0.5153350301913744,American (New)|Sandwiches|Food|Restaurants|Street Vendors|Breakfast & Brunch,truck; rice; campus; noodles; kim; drexel; teriyaki; cafe; breakfast; ridiculously
361,Romano's Pizza Express,2901 N 5th St,19133.0,2.5,0.6220549050889567,0.4539678644322733,0.2265247371742532,0.5607465728194333,0.2497550191192998,0.6502713708451903,0.6737664648491962,0.3769261582924774,0.4551371002953494,Restaurants|Pizza,pizza; romano; delivery; wings; students; cheesesteaks; fries; cold; cooks; gave
362,Philly's Finest Pizza,7962 Dungan Rd,19111.0,4.5,0.868921332601657,0.4229542621498904,0.2742426603374687,0.4618859463290305,0.2885661881351049,0.4879617832366404,0.4357747505324618,0.4819403592646032,0.6070932134522881,Restaurants|Pizza,pizza; finest; fries; wings; pepperoni; tossing; crust; parm; margherita; mac
363,Philly Dawgz,3240 N Broad St,19140.0,4.0,0.2820985944742022,0.5689284039337363,0.2662681139256526,0.554863170593979,0.282470536585861,0.5268091159798709,0.2160200776303699,0.4483625147463721,0.3956814457921062,Restaurants|Hot Dogs|American (Traditional),chicago; dog; relish; neon; beef; style; poppy; pickle; dogs; earned
364,MexiCali,38th & Walnut,19104.0,4.5,0.223909938569586,0.5265239075736166,0.1893640569104018,0.6771570120844695,0.6516820174164416,0.5220495458514574,0.5377090027418926,0.5353544985728033,0.5254435326509874,Mexican|Food Trucks|Restaurants|Food,burrito; burritos; truck; salsa; chipotle; mexican; tofu; guacamole; vegetarian; tortillas
365,Subway,1936 Liacouras Walk,19122.0,1.5,0.2350985177711013,0.6875149278315636,0.2450696194209801,0.4175473093876856,0.1665283541898202,0.7153070388617845,0.5012976626951327,0.6161078570744468,0.285774738549823,Sandwiches|Restaurants|Fast Food,subway; sandwich; location; bread; sandwiches; sub; clean; foot; coupons; employees
366,R2L,50 S 16th St Fl 37,19102.0,3.5,0.0551733994805446,0.3557432854492445,0.2605693986408576,0.3434815690217689,0.3152996602741896,0.5073870680172007,0.312676835006076,0.3241527285146338,0.342123989170232,American (New)|Lounges|Nightlife|Cocktail Bars|Bars|Restaurants,view; views; lobster; window; table; dinner; drinks; mac; reservation; bar
367,Feltonville Express Pizza,4812 Rising Sun Ave,19120.0,2.0,0.6964597975576555,0.4453760228183246,0.2696329703437455,0.4914917840901706,0.2166997879052105,0.531944354591281,0.6276890821122658,0.2517268846234555,0.4073758618854712,Restaurants|Pizza,pizza; hub; phone; called; horrible; grub; lasagna; wings; curly; delivery
368,500 Degrees,1504 Sansom St,19102.0,3.5,0.2535188328979247,0.6011258672682974,0.3438960280957893,0.6839439014992714,0.19579537104241,0.6957950674153407,0.4597179030274991,0.3954385921170441,0.702105605951544,Food|Burgers|Restaurants,burger; fries; truffle; 500; burgers; degrees; medium; milkshake; shake; rare
369,Justin's Snack Corner,601 S 52nd St,19143.0,4.5,0.269242941108089,0.7704209806174303,0.2569446595933236,0.3857533609737932,0.1925600845121693,0.6009006113107108,0.5926307975268219,0.458288153821843,0.47270643188489,Burgers|Restaurants|Steakhouses|Breakfast & Brunch,justin; breakfast; bread; bacon; hoagie; toast; sleepy; eggs; overcooked; hangs
370,La Marqueza - Food Truck,Spring Garden St,19130.0,4.5,0.2328639106868072,0.5686788627129091,0.2017199327661203,0.7527714184024822,0.7716168318387638,0.5428534792506596,0.5768352420917154,0.5293458677135041,0.5026631970605926,Mexican|Breakfast & Brunch|Food Trucks|Street Vendors|Restaurants|Food Stands|Food,truck; burrito; tacos; mexican; pastor; salsa; 17th; trucks; burritos; chips
371,Orchard Smoothie and Cafe,1200  S Federal St,19146.0,3.0,0.203543154705559,0.4657971147473753,0.2322427733964601,0.4977138159381047,0.2056464483549363,0.6045349925800548,0.5122640755438231,0.284905279069574,0.4745722762918308,Cafes|Restaurants|Food|Juice Bars & Smoothies,smoothie; lobster; bowl; burger; smoothies; seafood; lettuce; shrimp; rice; muscles
372,Giovanni's Pizzeria,5604 Greene St,19144.0,2.5,0.6431758160399964,0.4579787573529854,0.2741336044358632,0.4759894846868351,0.2399942432862163,0.5058189027211965,0.5042934220446026,0.2964956735886496,0.3490305463032612,Restaurants|Sandwiches|Italian|Pizza,pizza; rude; owner; germantown; grumpy; money; called; phone; man; business
373,Liberty Bar & Grill,2204 Market St,19103.0,4.0,0.1157486228262585,0.5938579930330458,0.5449872272323735,0.87900157428111,0.2367543530849591,0.3697714452261905,0.3586258750062451,0.6036156934923681,0.5695531273666679,Nightlife|Dance Clubs|Bars|Restaurants|American (New)|Dive Bars|Pubs|Sports Bars|Food|Beer|Wine & Spirits,bar; liberty; bartender; sam; beer; music; game; burger; wings; mutter
374,Otolith Sustainable Seafood,2133 Huntingdon St,19125.0,5.0,0.2338082081905795,0.459121705902374,0.335443711258155,0.4279575801094219,0.3201721866836967,0.5292878937458917,0.2499673131679191,0.3192570031985297,0.3912053907677773,Seafood Markets|Specialty Food|Restaurants|Food|Seafood|Grocery,sustainable; salmon; king; halibut; lb; seafood; fish; alaska; oysters; alaskan
375,Paxia,746 Christian St,19147.0,3.5,0.161562627378457,0.4496003530396084,0.1797912549641146,0.4702080804062044,0.5001465391156044,0.4806852683027308,0.4501086551420958,0.5307577689890481,0.4319647922642678,Mexican|Restaurants|Food,mexican; tres; mole; mixto; brunch; duck; tamales; tortilla; brandy; pork
376,Ippolito's Seafood,3400 S Lawrence St,19148.0,4.0,0.1713227401475383,0.4068661485113615,0.4002526286339172,0.4100377823875879,0.3577346742551247,0.6913357334601641,0.3978397142468057,0.3781576680540873,0.3452161362541062,Food|Grocery|Specialty Food|Sandwiches|American (Traditional)|Butcher|Fish & Chips|Seafood Markets|Restaurants|Seafood|Salad,seafood; fish; tuna; crab; ahi; sushi; crabs; shrimp; lobster; market
377,Johnny Rockets,443 South St,19147.0,2.5,0.1604905174678944,0.5206294321340432,0.2933835758478851,0.5046612175742597,0.1805414094446579,0.6434055463813599,0.6850219115538997,0.2666865112565112,0.4564523172687311,Burgers|American (Traditional)|American (New)|Restaurants|Sandwiches|Fast Food,johnny; burger; fries; milkshake; milkshakes; burgers; shakes; south; jr; manager
378,Chan's Halal Restaurant,5500 Lancaster Ave,19131.0,3.0,0.2662334129898741,0.2434840000432081,0.1195220925780236,0.651249158245581,0.0447034902886831,0.4581694683155008,0.8575484354816136,0.3490869425209167,0.3258878863932453,Asian Fusion|Chinese|Restaurants|Halal,halal; chinese; tso; shrimp; general; foo; mein; wings; tsos; egg
